Transaction_ID,Customer_Name,Email,Phone,Product,Category,Quantity,Unit_Price,Total_Amount,Purchase_Date,Payment_Method,Country,Return_Status,Return_Reason,Sales_Rep
TRANS_2966,Ian Jones,esmith@price-cohen.org,+1-482-423-5014x9660,Laptop,Electronics,9,70.53,634.77,2020-03-09 02:47:49.151276752,Card,Germany,Pending,Unwanted,Billy Barnes
TRANS_2967,Melinda Gibbs,steven06@gmail.com,001-977-160-6526,,Home,7,873.3,6113.099999999999,2020-03-09 06:18:10.152676848,Card,USA,Yes,Wrong Item,Nancy Perez
TRANS_2968,Matthew Goodwin,jo05@yahoo.com,(631)240-3069,Headphones,Electronics,1,1092.5,1092.5,2020-03-09 09:48:31.154076936,Card,,Pending,,Yolanda Davis
TRANS_2969,Timothy Murphy,parkeredward@johnson.com,001-767-191-4852,Phone,Accessories,5,847.35,4236.75,2020-03-09 13:18:52.155477032,Online,,,Wrong Item,Maurice Martinez
TRANS_2970,Denise Rodriguez,rodriguezamber@smith.com,720.544.4175,Phone,,1,701.37,701.37,2020-03-09 16:49:13.156877128,Cash,USA,,Unwanted,Jose Carter
TRANS_2971,Anna Petersen,,016.867.8268x117,,Gadgets,7,640.51,4483.57,2020-03-09 20:19:34.158277216,Card,USA,,Unwanted,
TRANS_2972,Crystal Evans,cassandrajones@sims-elliott.com,001-299-865-9728x6032,Camera,Accessories,1,-1.0,-1.0,2020-03-09 23:49:55.159677312,,Canada,No,Unwanted,Daniel Campbell
TRANS_2973,Jennifer Lewis,allenorr@yahoo.com,289-835-1040,Laptop,Accessories,3,182.88,548.64,2020-03-10 03:20:16.161077408,Card,,Yes,,Glenn Simpson
TRANS_2974,Mark Calderon,hernandezjoshua@hotmail.com,106-151-7072x6449,,Gadgets,5,478.4,2392.0,2020-03-10 06:50:37.162477496,,UK,Yes,Wrong Item,Richard Jackson
TRANS_2975,Rebekah Allen,daniellemora@lucero-conley.com,431-215-9438,Laptop,,1,1219.26,1219.26,2020-03-10 10:20:58.163877592,,,Yes,,Timothy Lewis
TRANS_2976,Kristina Sloan,jodiward@gmail.com,,Tablet,Electronics,1,1806.05,1806.05,2020-03-10 13:51:19.165277688,Cash,Canada,No,,Thomas Hester
TRANS_2977,Calvin Perez,michaelfinley@love.com,873-360-1766x545,Laptop,,2,194.56,389.12,2020-03-10 17:21:40.166677776,Online,USA,Pending,Unwanted,Matthew Henry
TRANS_2978,Heather Savage,hcampbell@love.net,+1-615-414-0849x7107,,Electronics,3,54.77,164.31,2020-03-10 20:52:01.168077872,,Germany,Yes,Unwanted,Jerry Henson
TRANS_2979,Virginia Montes,qsimmons@gmail.com,+1-898-107-7612x1457,Phone,Electronics,1,1533.91,1533.91,2020-03-11 00:22:22.169477968,Cheque,USA,No,Unwanted,Richard Austin
TRANS_2980,Alicia Crane,sharon06@gmail.com,001-810-683-9471x003,Smartwatch,Accessories,4,1308.94,5235.76,2020-03-11 03:52:43.170878056,Cash,USA,,,Robert Mann
TRANS_2981,,omarquez@hotmail.com,840-179-9288,Tablet,,8,1594.72,12757.76,2020-03-11 07:23:04.172278152,Cash,USA,Pending,Unwanted,
TRANS_2982,Robert Armstrong,allen61@green.com,073-978-9993x9792,,,8,1254.72,10037.76,2020-03-11 10:53:25.173678248,Cheque,Germany,Pending,,Emily Johnson
TRANS_2983,Madison Smith,roger64@lewis-pruitt.com,+1-055-248-6680x214,,Electronics,8,1581.09,12648.72,2020-03-11 14:23:46.175078336,Online,USA,No,,Matthew Mccoy
TRANS_2984,Amanda Davenport,courtneydavis@hotmail.com,6890572360,Phone,,3,691.01,2073.0299999999997,2020-03-11 17:54:07.176478432,,,No,Wrong Item,David Mcmahon
TRANS_2985,Mario Rios,todd92@walls.org,954.818.7580,Phone,Home,9,1425.77,12831.93,2020-03-11 21:24:28.177878528,,UK,Pending,Defective,Ethan Leonard
TRANS_2986,Amanda Conrad,christopherpacheco@hotmail.com,514.614.3600x49175,Phone,Electronics,9,392.29,3530.61,2020-03-12 00:54:49.179278616,Online,UK,Yes,,Nicholas Rodriguez
TRANS_2987,Jonathan Johnson,armstrongjason@douglas-lane.com,903-443-9234x5946,Laptop,,8,1596.83,12774.64,2020-03-12 04:25:10.180678712,Card,Germany,Pending,Defective,Timothy Dominguez
TRANS_2988,Jennifer Velasquez,laura72@gmail.com,386-029-7519,Phone,Accessories,1,75.97,75.97,2020-03-12 07:55:31.182078808,Cash,Germany,Yes,,Robert Duke
TRANS_2989,Teresa Preston,martindanielle@hayes-harper.com,+1-770-836-2494x7346,Laptop,Accessories,5,1002.13,5010.65,2020-03-12 11:25:52.183478896,Cash,,Pending,Defective,Michelle Taylor
TRANS_2990,Mary Gill,leejustin@gmail.com,889-960-7102x531,Headphones,Accessories,9,472.1,4248.900000000001,2020-03-12 14:56:13.184878992,,,Pending,Wrong Item,Denise Patel
TRANS_2991,Anna Forbes,jessicalewis@allen.info,920.127.4421x340,Phone,Gadgets,1,958.22,958.22,2020-03-12 18:26:34.186279088,Online,USA,Yes,Unwanted,
TRANS_2992,Harry Goodman,camachotodd@hotmail.com,0176040888,Phone,Electronics,6,1664.32,9985.92,2020-03-12 21:56:55.187679176,Cheque,Germany,,Unwanted,Bethany Gay
TRANS_2993,Wendy Payne,wjohnson@fox-strickland.com,001-448-820-2997x2154,Smartwatch,Accessories,3,1657.68,4973.04,2020-03-13 01:27:16.189079272,Cash,USA,No,Unwanted,Michelle Simpson
TRANS_2994,Michelle Griffith,stephanie92@pugh.com,+1-596-277-2498x326,Tablet,Home,6,276.46,1658.7599999999998,2020-03-13 04:57:37.190479368,Card,USA,,Defective,Bradley Martinez
TRANS_2995,Adrienne Hunter,singletonmartha@fernandez-gibson.biz,(311)652-2503x09486,Smartwatch,Electronics,9,223.57,2012.1299999999999,2020-03-13 08:27:58.191879456,,Germany,No,Wrong Item,Laura Ramos
TRANS_2996,Edward Schmitt,portertracy@yahoo.com,(178)461-3761x6820,Phone,Electronics,7,1423.93,9967.51,2020-03-13 11:58:19.193279552,Cheque,UK,,Defective,Gavin Roach
TRANS_2997,Adam Curtis,shelleymiller@flynn.net,001-484-322-4081,Tablet,Home,1,399.51,399.51,2020-03-13 15:28:40.194679648,,USA,Yes,,Ashlee Martin
TRANS_2998,Carolyn Cuevas,jimmy64@henderson.com,(658)071-3315x4583,Camera,Accessories,4,487.43,1949.72,2020-03-13 18:59:01.196079736,Card,Canada,,,Matthew Bryant
TRANS_2999,Shelby Hall,andrew24@chavez.com,1209160836,Smartwatch,Gadgets,4,1278.79,5115.16,2020-03-13 22:29:22.197479832,,Germany,Yes,,Kirk Brown
TRANS_3000,Daniel Caldwell,natalie61@yahoo.com,001-254-175-5878x9246,Laptop,Home,7,963.77,6746.389999999999,2020-03-14 01:59:43.198879928,Card,,Pending,Unwanted,Kevin Poole
TRANS_3001,,,,Tablet,,5,1739.84,8699.199999999999,2020-03-14 05:30:04.200280016,,,No,Wrong Item,
TRANS_3002,Shawn Stewart,bettyvelez@lamb.biz,264-029-6778,Camera,Electronics,5,534.26,2671.3,2020-03-14 09:00:25.201680112,,Germany,Yes,Wrong Item,James Rogers
TRANS_3003,Jennifer Scott,sheryl06@hotmail.com,001-924-975-9598x1583,Smartwatch,Home,5,869.1,4345.5,2020-03-14 12:30:46.203080208,Cash,Canada,No,,Karen Rogers
TRANS_3004,Brian Hurley,gavin68@yahoo.com,8754636319,Phone,Electronics,1,1460.13,1460.13,2020-03-14 16:01:07.204480296,,USA,,Unwanted,Eddie Mccoy
TRANS_3005,Alan Dennis,pbrown@bennett-mckay.info,001-603-735-5056x108,,Gadgets,8,1555.08,12440.64,2020-03-14 19:31:28.205880392,Cheque,Canada,Pending,,Adam Coleman
TRANS_3006,Joseph Logan,kellyreyes@yahoo.com,863.856.3599,Laptop,Home,7,1291.87,9043.09,2020-03-14 23:01:49.207280488,,Canada,,,Travis Smith
TRANS_3007,David Austin,kaufmanjanice@yahoo.com,216.183.4060,Laptop,,3,-1.0,-3.0,2020-03-15 02:32:10.208680576,Card,USA,No,Unwanted,Brian Guerrero
TRANS_3008,Tommy Dorsey,kennedyraymond@yahoo.com,(638)446-2177x86784,Smartwatch,,1,581.02,581.02,2020-03-15 06:02:31.210080672,Cash,USA,No,Unwanted,Zachary Fritz
TRANS_3009,Shane Burke,lauren19@yahoo.com,(236)825-7074,,Gadgets,1,1940.64,1940.64,2020-03-15 09:32:52.211480768,,Canada,Pending,,Gerald Boone
TRANS_3010,Dustin Davis,rodneybrown@gmail.com,(895)560-0893,,Gadgets,2,1533.74,3067.48,2020-03-15 13:03:13.212880856,Online,Germany,Yes,,Jessica Hill
TRANS_3011,Heather Hurst,lynchgregory@gmail.com,013-546-6748x25621,Camera,Home,8,113.08,904.64,2020-03-15 16:33:34.214280952,Card,Canada,Yes,Defective,
TRANS_3012,Marc Chen,nathangray@gmail.com,001-027-659-4522x214,Smartwatch,Electronics,2,988.78,1977.56,2020-03-15 20:03:55.215681048,,Canada,Yes,Defective,Erin Moon
TRANS_3013,Lacey Gonzalez,william90@chen.net,372.214.3235x458,Smartwatch,,1,404.39,404.39,2020-03-15 23:34:16.217081136,Cheque,USA,Pending,Unwanted,Jacqueline Macias
TRANS_3014,Robert Johnson,murphydenise@yahoo.com,037.410.7358x3690,Camera,Home,8,94.37,754.96,2020-03-16 03:04:37.218481232,Cheque,USA,Pending,,Joyce Michael
TRANS_3015,Carol Heath,leeannette@hicks.com,051.978.1590,Camera,Accessories,0,835.29,0.0,2020-03-16 06:34:58.219881328,Card,USA,,,Kelly Herrera
TRANS_3016,Jeffrey Robinson,ross68@pratt.com,832.935.3512x10906,Camera,Home,6,662.79,3976.74,2020-03-16 10:05:19.221281416,Cash,Canada,Yes,,Rebecca Wong
TRANS_3017,Kevin Velazquez,zcarney@hotmail.com,0388329697,,Electronics,4,1884.1,7536.4,2020-03-16 13:35:40.222681512,,,No,Defective,Jill Sanchez
TRANS_3018,Chase Robinson,rbell@collins.com,001-083-173-3290,,Electronics,6,483.51,2901.06,2020-03-16 17:06:01.224081608,Card,Canada,No,,Christina Lee
TRANS_3019,Ashley Hess,juan98@kent.biz,+1-100-528-1422,Tablet,Accessories,5,885.77,4428.85,2020-03-16 20:36:22.225481696,,,Pending,Defective,Jack Love
TRANS_3020,David Stephens,kirklaura@hotmail.com,(018)091-5453x82003,Laptop,Accessories,8,134.02,1072.16,2020-03-17 00:06:43.226881792,Cheque,UK,Yes,,Natalie Lawson
TRANS_3021,,lowemichelle@gmail.com,8297377930,Headphones,,5,1679.17,8395.85,2020-03-17 03:37:04.228281888,Card,UK,No,Unwanted,
TRANS_3022,Joel Sanchez,charles84@schroeder-smith.com,6758774051,Headphones,Electronics,1,1135.16,1135.16,2020-03-17 07:07:25.229681976,Online,UK,Yes,Defective,John Tran
TRANS_3023,Brian Hunter,wilsonrobert@white-ortiz.com,512-552-9958,Phone,,1,1794.89,1794.89,2020-03-17 10:37:46.231082072,Card,,Pending,Defective,Karen Lowery
TRANS_3024,Mary Armstrong,myerstom@pittman.com,001-415-135-4265x04883,Headphones,Electronics,6,1155.63,6933.780000000001,2020-03-17 14:08:07.232482168,Card,USA,Pending,Defective,Carlos Gaines
TRANS_3025,Mrs. Alicia Young,angelaross@bush.com,001-771-326-2375x122,Tablet,Gadgets,8,1123.26,8986.08,2020-03-17 17:38:28.233882256,Cash,USA,Pending,Unwanted,Tara Bishop
TRANS_3026,Jeffrey Ford,robertgarza@cannon.biz,,Laptop,Home,8,624.27,4994.16,2020-03-17 21:08:49.235282352,Cheque,USA,No,,Scott Stewart MD
TRANS_3027,David Powers Jr.,gvazquez@webster-lawrence.info,734-062-6583x9686,Phone,,3,438.35,1315.0500000000002,2020-03-18 00:39:10.236682448,Cash,Germany,,Unwanted,Michael Eaton
TRANS_3028,Jonathan Page,chorton@mcgee-page.com,+1-231-321-7968x1925,Headphones,Home,2,507.09,1014.18,2020-03-18 04:09:31.238082536,Cash,UK,,Unwanted,Elizabeth Wood
TRANS_3029,Samuel Hill,lyonsandrew@wilson-taylor.com,892-614-1662x2806,Tablet,Home,9,1933.1,17397.899999999998,2020-03-18 07:39:52.239482632,Online,Germany,No,Wrong Item,John Anderson
TRANS_3030,Ronald Mullen,austin29@yahoo.com,535-885-7329,Laptop,Accessories,9,157.85,1420.6499999999999,2020-03-18 11:10:13.240882728,Cash,Germany,Yes,,Mike Khan
TRANS_3031,Michael Perkins,,+1-371-867-8031x85214,Camera,Home,7,447.47,3132.29,2020-03-18 14:40:34.242282816,Cash,USA,Yes,Unwanted,
TRANS_3032,Amy Mcgee,farrellnicholas@scott-lin.com,001-506-887-1318x146,Headphones,Home,3,524.49,1573.47,2020-03-18 18:10:55.243682912,,UK,Yes,,Karen Rasmussen
TRANS_3033,Nicholas Williams,bdouglas@phelps.com,(962)455-7220,Tablet,Electronics,3,99.56,298.68,2020-03-18 21:41:16.245083008,Cheque,Germany,Pending,,Carol Adkins
TRANS_3034,Phillip Lyons,kimberly15@hotmail.com,+1-939-635-1363,Smartwatch,,2,1088.74,2177.48,2020-03-19 01:11:37.246483096,,UK,Yes,Defective,Aaron Davis
TRANS_3035,Victor Collins,henrymcintyre@bailey-walker.com,294.015.0753x7480,Smartwatch,Home,6,53.8,322.79999999999995,2020-03-19 04:41:58.247883192,Card,,No,,Sierra Cline
TRANS_3036,Leslie Hancock,sarahdillon@yahoo.com,549-334-5058,Smartwatch,Accessories,6,777.02,4662.12,2020-03-19 08:12:19.249283288,Online,USA,No,,Laura Ford
TRANS_3037,Sheena Melendez,pjordan@edwards.org,(196)611-8777x9601,Headphones,Electronics,7,1271.81,8902.67,2020-03-19 11:42:40.250683376,,,Yes,,Joseph Holloway
TRANS_3038,Willie Medina,lanceheath@hotmail.com,(650)824-8304,Laptop,Home,5,1908.32,9541.6,2020-03-19 15:13:01.252083472,Card,UK,No,Wrong Item,Diane Fields
TRANS_3039,Hayden Garcia,adamwebb@yahoo.com,001-286-608-7187x699,Headphones,Gadgets,2,830.3,1660.6,2020-03-19 18:43:22.253483568,Cheque,USA,Pending,Unwanted,John King
TRANS_3040,Benjamin Jones,lori21@yahoo.com,642-858-9525,Headphones,Gadgets,4,351.36,1405.44,2020-03-19 22:13:43.254883656,Cash,Canada,No,,Donald Cunningham
TRANS_3041,,millerbonnie@hotmail.com,(285)967-2451,,Accessories,2,1938.44,3876.88,2020-03-20 01:44:04.256283752,Cheque,USA,,Wrong Item,
TRANS_3042,Emma Taylor,troygreer@hotmail.com,9426902673,Tablet,Gadgets,3,950.84,2852.52,2020-03-20 05:14:25.257683848,,USA,Yes,,Marvin Soto
TRANS_3043,James Turner,schaeferjennifer@hotmail.com,(859)490-0158,Tablet,,4,737.98,2951.92,2020-03-20 08:44:46.259083936,Cash,UK,,Wrong Item,Jeremy Johnson
TRANS_3044,Sharon Nelson,emily30@dickson.com,413-215-2687x240,Headphones,,9,680.91,6128.19,2020-03-20 12:15:07.260484032,Cash,USA,No,,Melissa Peterson
TRANS_3045,Jason Anderson,adamjenkins@hotmail.com,870.241.3985x2171,,,3,1590.77,4772.3099999999995,2020-03-20 15:45:28.261884128,Card,,Pending,Wrong Item,Terri Nunez
TRANS_3046,Brian Leonard,joan98@yahoo.com,0679157926,Camera,Home,5,1928.8,9644.0,2020-03-20 19:15:49.263284216,Online,,Pending,Unwanted,Jennifer Newman
TRANS_3047,Leah Gonzalez,thomas41@melton.com,(842)350-9428x3480,Phone,Electronics,9,579.15,5212.349999999999,2020-03-20 22:46:10.264684312,Online,Canada,Pending,,Terry Hernandez
TRANS_3048,Tiffany Dominguez,parsonsdanny@wilkerson.com,(238)676-3199x3287,,Home,6,1023.61,6141.66,2020-03-21 02:16:31.266084408,Cash,,Pending,Defective,Natalie Kelley
TRANS_3049,Antonio Sharp,charles30@humphrey.com,235.567.6600x482,Laptop,Home,7,888.99,6222.93,2020-03-21 05:46:52.267484496,Cheque,USA,No,Defective,Daniel Bauer
TRANS_3050,Danielle Klein,banderson@hotmail.com,(399)234-4480x939,Tablet,Home,8,132.16,1057.28,2020-03-21 09:17:13.268884592,Cash,,Pending,,Joseph Fleming
TRANS_3051,Dana Smith,williamsnicholas@yahoo.com,,,Electronics,7,908.16,6357.12,2020-03-21 12:47:34.270284688,,,Pending,Unwanted,
TRANS_3052,Sharon Miller,christopher42@mcdonald.net,+1-108-942-1788,Phone,Accessories,2,1363.2,2726.4,2020-03-21 16:17:55.271684776,Cheque,Germany,No,,Michael Larsen
TRANS_3053,Charles Randall,mwilkinson@gomez.com,809.238.4940,Camera,Accessories,4,1953.13,7812.52,2020-03-21 19:48:16.273084872,Cheque,,,Unwanted,Michael Williams
TRANS_3054,Nathan Mahoney,nicole64@bass.net,(975)219-8137,Smartwatch,Gadgets,5,227.78,1138.9,2020-03-21 23:18:37.274484968,Card,Germany,Yes,Unwanted,Dr. Susan Mendoza
TRANS_3055,Brittany Anderson,martinaaron@hart.com,+1-556-852-7015x1653,Smartwatch,Home,1,240.32,240.32,2020-03-22 02:48:58.275885056,Card,USA,No,Wrong Item,Latasha Russell
TRANS_3056,Mr. Brian Heath,pgrant@arnold.info,001-823-118-6695,Phone,,6,1438.11,8628.66,2020-03-22 06:19:19.277285152,Cash,Germany,Pending,Wrong Item,Alexandra Walsh
TRANS_3057,Derek Summers,wendy24@turner.com,824-484-5111,,,5,1112.43,5562.150000000001,2020-03-22 09:49:40.278685248,Card,Canada,,Defective,Joshua Hill
TRANS_3058,Ryan Moore DDS,dana36@moreno-miller.org,(557)825-8092x88733,Camera,Gadgets,6,1126.31,6757.86,2020-03-22 13:20:01.280085336,Online,USA,No,Wrong Item,Matthew Allen
TRANS_3059,Toni Smith,angelamccarthy@yahoo.com,+1-953-453-2332x36395,Laptop,Home,2,1797.17,3594.34,2020-03-22 16:50:22.281485432,,UK,No,,Michael Gonzalez MD
TRANS_3060,Gerald Gibson,smithchristopher@doyle-davis.info,523.109.6244x789,,Gadgets,6,1895.2,11371.2,2020-03-22 20:20:43.282885528,Card,Germany,No,Defective,David Ford
TRANS_3061,,,876.493.9592x43798,Smartwatch,Gadgets,7,787.59,5513.13,2020-03-22 23:51:04.284285616,Card,Germany,Yes,,
TRANS_3062,Cheryl Campbell,nbrown@dunn.com,+1-400-240-8042x645,,,4,1792.05,7168.2,2020-03-23 03:21:25.285685712,,,,Defective,Erin Martinez
TRANS_3063,Danny Peters,allisonsmith@gmail.com,001-660-840-4288,Phone,Electronics,3,298.76,896.28,2020-03-23 06:51:46.287085808,Card,USA,,Unwanted,Kelly Foster
TRANS_3064,Sean Turner,bethanywilkinson@yahoo.com,+1-085-218-6659,Phone,Gadgets,6,1683.07,10098.42,2020-03-23 10:22:07.288485896,Cheque,,No,,Kevin Collins
TRANS_3065,Mr. William Shelton,angela56@schultz.org,001-801-075-1985x412,Laptop,,7,768.65,5380.55,2020-03-23 13:52:28.289885992,Cash,USA,,Unwanted,Sydney Webster
TRANS_3066,Louis Franklin,zhowell@maldonado.com,834.359.8804x5355,Tablet,,5,1227.63,6138.150000000001,2020-03-23 17:22:49.291286088,Online,UK,No,,Mary Roberts
TRANS_3067,Javier Stout,kingjennifer@hotmail.com,518.020.6076x759,Headphones,Electronics,1,1487.64,1487.64,2020-03-23 20:53:10.292686176,,USA,No,Wrong Item,Melissa Hansen
TRANS_3068,Sandra Bonilla,daniellesantana@yahoo.com,001-675-756-4965x93569,Phone,Home,2,1881.66,3763.32,2020-03-24 00:23:31.294086272,Online,UK,Yes,Defective,John Mitchell
TRANS_3069,Bailey Huff,april87@hill.com,375.468.3612x3697,Headphones,Home,6,1977.82,11866.92,2020-03-24 03:53:52.295486368,Cash,UK,Yes,Defective,Melissa Short
TRANS_3070,Charles Hayes,tchandler@barajas-colon.net,479.723.2305x2083,Headphones,Home,4,744.57,2978.28,2020-03-24 07:24:13.296886456,Card,,,,Jason Christian
TRANS_3071,Michelle Gomez,mtorres@vazquez.net,4643114401,Camera,Home,2,675.49,1350.98,2020-03-24 10:54:34.298286552,,,No,Defective,
TRANS_3072,Jennifer Hodge,dknight@hotmail.com,(796)633-4334,Camera,,9,1781.67,16035.03,2020-03-24 14:24:55.299686648,Cheque,USA,,Wrong Item,Renee Watts
TRANS_3073,Renee Davis,lwallace@gmail.com,7879425560,Smartwatch,,1,1080.84,1080.84,2020-03-24 17:55:16.301086736,,UK,,,Carlos Prince
TRANS_3074,Marc Jackson,martinezjames@clark.com,0698412208,Smartwatch,Gadgets,6,1841.9,11051.400000000001,2020-03-24 21:25:37.302486832,Cash,,Yes,,Cameron Henry
TRANS_3075,Joshua Wood,adamchristensen@hotmail.com,(633)075-9767x124,Smartwatch,Accessories,7,1317.55,9222.85,2020-03-25 00:55:58.303886928,Card,Germany,No,,Scott Nguyen
TRANS_3076,Holly Andrews,carriefox@hotmail.com,,Camera,,6,1891.83,11350.98,2020-03-25 04:26:19.305287024,Cheque,Canada,Yes,Wrong Item,Jennifer Walton
TRANS_3077,Vincent Gilbert,michael44@dean-weber.com,001-649-979-4766x30558,Tablet,Accessories,1,1578.74,1578.74,2020-03-25 07:56:40.306687112,,Germany,No,Wrong Item,Pamela Santana
TRANS_3078,Rachel Lewis,kirbyamanda@gmail.com,5509784835,Tablet,,3,366.49,1099.47,2020-03-25 11:27:01.308087208,,Germany,Yes,Unwanted,Erin Bishop
TRANS_3079,Makayla Mccarthy,stephen77@gmail.com,001-823-970-2238x40683,Tablet,Gadgets,8,157.33,1258.64,2020-03-25 14:57:22.309487304,Cash,Germany,No,Wrong Item,Joseph Calderon
TRANS_3080,Gina Williams,tamara67@malone.com,690-399-5348x337,Smartwatch,Electronics,8,1507.87,12062.96,2020-03-25 18:27:43.310887392,Cheque,USA,Pending,,Sarah Henderson
TRANS_3081,,brendaalexander@turner-sparks.org,(212)471-5848,Laptop,Electronics,6,1407.31,8443.86,2020-03-25 21:58:04.312287488,Online,,Yes,Wrong Item,
TRANS_3082,Steven Hernandez,rebeccajohnson@yahoo.com,(940)560-3829x86320,Phone,,2,727.28,1454.56,2020-03-26 01:28:25.313687584,Cheque,UK,No,Unwanted,Charles Rivers
TRANS_3083,Richard Thompson,harrisjasmine@mcguire.com,3456574115,Camera,Accessories,4,1533.73,6134.92,2020-03-26 04:58:46.315087672,,Canada,No,Wrong Item,Sherri Jones
TRANS_3084,Travis Nguyen,angela77@hotmail.com,001-777-122-0013x7589,Smartwatch,,7,1919.89,13439.230000000001,2020-03-26 08:29:07.316487768,Cheque,Germany,No,,Paul Barnes
TRANS_3085,Latasha Jones,cmurray@hotmail.com,+1-627-150-1278x7087,,,5,953.85,4769.25,2020-03-26 11:59:28.317887864,Cheque,USA,Pending,Defective,Matthew Page
TRANS_3086,Jason Ward,briannawilson@gmail.com,+1-032-252-2005,Headphones,Home,3,586.82,1760.46,2020-03-26 15:29:49.319287952,Online,UK,Pending,Wrong Item,Wanda Burgess
TRANS_3087,Gabrielle Walker,randy19@yahoo.com,345-265-3252,Camera,,7,1060.94,7426.58,2020-03-26 19:00:10.320688048,Cheque,Canada,Yes,,Jared Medina
TRANS_3088,Penny Johnson,jacob75@yahoo.com,587.931.1212,Phone,,5,1536.68,7683.400000000001,2020-03-26 22:30:31.322088144,Cheque,Germany,,Unwanted,Peter Martin
TRANS_3089,Margaret Cruz,grahamsamantha@gmail.com,+1-613-719-9844,Tablet,Electronics,5,1494.8,7474.0,2020-03-27 02:00:52.323488232,Cash,Canada,No,Defective,Parker Larson
TRANS_3090,James Brown,youngwilliam@hotmail.com,(445)839-4211,Phone,Accessories,6,1253.49,7520.9400000000005,2020-03-27 05:31:13.324888328,Online,USA,No,Wrong Item,Sheila Lowery
TRANS_3091,Danielle Taylor,,+1-443-238-5240x797,Camera,Electronics,9,1894.92,17054.28,2020-03-27 09:01:34.326288424,Card,Canada,Yes,Unwanted,
TRANS_3092,Mark Howard,denisenorman@yahoo.com,(764)967-1858x66567,,Gadgets,1,587.93,587.93,2020-03-27 12:31:55.327688512,,,No,,Sandra Martinez
TRANS_3093,Anthony Ferrell,katiemckinney@gmail.com,695-811-7384,Camera,Accessories,1,813.27,813.27,2020-03-27 16:02:16.329088608,,,,Defective,Elizabeth Brandt
TRANS_3094,Steven Rodriguez,mwood@yahoo.com,245-661-8931,,Electronics,2,1296.5,2593.0,2020-03-27 19:32:37.330488704,,UK,No,,Mark Adkins
TRANS_3095,Anne Russo,jmadden@yahoo.com,843.054.1020x196,Headphones,Home,1,1256.25,1256.25,2020-03-27 23:02:58.331888792,Cheque,Canada,,,Michael Chan
TRANS_3096,Katherine Camacho,gillmadison@brewer.com,001-437-704-9147,Phone,,3,1164.59,3493.7699999999995,2020-03-28 02:33:19.333288888,Cash,Germany,,Wrong Item,Timothy Randall
TRANS_3097,Marie Salazar,craigsmith@vance-orozco.com,313-232-4861,,Accessories,4,-1.0,-4.0,2020-03-28 06:03:40.334688984,Online,Canada,No,Unwanted,Matthew Kramer
TRANS_3098,Krystal Miller,hernandezamanda@browning-hunt.org,975-862-0826x39027,,Home,4,1192.71,4770.84,2020-03-28 09:34:01.336089072,Card,UK,,Defective,Anthony Williams
TRANS_3099,Ashley Holmes,hdavis@hotmail.com,095.852.6612,Laptop,Home,9,947.47,8527.23,2020-03-28 13:04:22.337489168,Online,Germany,No,Wrong Item,Kathy Montgomery
TRANS_3100,Steven Mason,cynthiabarber@yahoo.com,+1-508-425-7588x8025,Camera,Electronics,2,1395.91,2791.82,2020-03-28 16:34:43.338889264,Cash,,Yes,Unwanted,Anna Diaz
TRANS_3101,,hatfieldalexandria@warren.com,,Phone,Accessories,9,1474.23,13268.07,2020-03-28 20:05:04.340289352,Card,UK,No,,
TRANS_3102,Charles Flynn,kristen07@watts.com,(365)612-8837x71397,Smartwatch,,4,1103.79,4415.16,2020-03-28 23:35:25.341689448,Card,Germany,No,,Brian Miller
TRANS_3103,Rachel Johnson,gmerritt@shaffer-williams.com,598-377-5894,Headphones,Gadgets,4,1259.51,5038.04,2020-03-29 03:05:46.343089544,Cash,Germany,Pending,Defective,Jessica Walton
